# source, target, weight, time
7829,23059,1,1139418478
7829,21595,1,1149144212
7830,21098,1,1170492930
7830,21098,1,1146322238
7830,21109,1,1146322258
7831,20435,1,1138213827
7832,17363,1,1138219779
7832,18586,1,1179700895
7832,17363,1,1174081412
7832,22045,1,1170179776
7832,17363,1,1181483180
7832,23668,1,1223775899
7833,18589,1,1176626191
7834,18589,1,1176626191
7835,19513,1,1170099469
7836,21489,1,1214279636
7836,17279,1,1173989731
7836,17460,1,1173990351
7836,18423,1,1173989109
7837,18097,1,1171405128
7837,18097,1,1170855699
7838,18090,1,1141817963
7838,18090,1,1187162362
7839,18090,1,1141820645
7839,18161,1,1141818773
7839,18192,1,1141818808
7839,17293,1,1141819306
7840,18126,1,1141823311
7840,17535,1,1154127046
7841,18449,1,1141818306
7842,21772,1,1168382048
7842,21772,1,1137873737
7843,19000,1,1196905674
7843,19000,1,1196929373
7844,16558,1,1138346920
7845,16558,1,1138347282
7846,16558,1,1138347282
7847,16536,1,1185658894
7848,21775,1,1185509496
7849,21775,1,1185509496
7849,16564,1,1185509766
7849,17377,1,1185509795
7850,21775,1,1185509496
7851,21775,1,1185509496
7851,18720,1,1187218005
7852,16603,1,1209642738
7852,19980,1,1204638765
7852,19981,1,1171664936
7852,17364,1,1215483146
7852,18488,1,1172056114
7852,18089,1,1171675113
7852,16603,1,1171438873
7852,16647,1,1172390553
7852,18015,1,1171685083
7852,18706,1,1172143490
7852,18097,1,1171182695
7852,16661,1,1171182085
7852,17859,1,1171743268
7852,21917,1,1172130478
7852,18842,1,1171432633
7852,19669,1,1171347001
7852,21922,1,1172130123
7852,16715,1,1172044298
7852,21064,1,1172216460
7852,17773,1,1171264484
7852,18385,1,1171747594
7852,17872,1,1171667670
7852,17873,1,1171452093
7852,17874,1,1171339803
7852,19676,1,1171674997
7852,18131,1,1173189957
7852,16789,1,1171173017
7852,20197,1,1171265647
7852,19701,1,1171429450
7852,18851,1,1171151307
7852,20126,1,1171265958
7852,20204,1,1173216445
7852,21067,1,1172364014
7852,18048,1,1171767578
7852,20873,1,1171685506
7852,18168,1,1171603646
7852,18685,1,1172376877
7852,17882,1,1171603479
7852,20085,1,1171674921
7852,18171,1,1171694136
7852,17001,1,1171663174
7852,19781,1,1171701553
7852,21942,1,1173732484
7852,18788,1,1173187501
7852,21945,1,1171696682
7852,17088,1,1172056215
7852,19274,1,1171747655
7852,21958,1,1171339877
7852,17962,1,1171432762
7852,20321,1,1172493292
7852,21321,1,1172051380
7852,20331,1,1172390973
7852,17165,1,1172044741
7852,18727,1,1171663609
7852,21846,1,1173374285
7852,17690,1,1171694295
7852,21974,1,1171684782
7852,21976,1,1172035523
7852,21094,1,1172286291
7852,21982,1,1172495086
7852,18829,1,1171603391
7852,21280,1,1171430313
7852,21992,1,1172499906
7852,18651,1,1172217401
7852,20418,1,1172118674
7852,21994,1,1171340095
7852,21996,1,1171183745
7852,19952,1,1171344160
7852,21997,1,1172130402
7852,19196,1,1171603306
7852,18894,1,1171621318
7852,19594,1,1171439900
7852,22000,1,1173212356
7852,22001,1,1172217552
7852,21752,1,1171673883
7852,19279,1,1171604989
7852,19980,1,1172566178
7852,19981,1,1171429941
7852,21754,1,1172643742
7852,19027,1,1172350399
7852,20461,1,1172130753
7852,20462,1,1171606758
7852,18896,1,1173211742
7852,17364,1,1172566012
7852,20488,1,1172050087
7852,21884,1,1173215801
7852,22013,1,1171147255
7852,18030,1,1171171476
7852,18903,1,1171957879
7852,19506,1,1173191834
7852,20520,1,1171663436
7852,21113,1,1171265120
7852,22019,1,1173105243
7852,18862,1,1172217769
7852,17756,1,1173213977
7852,17459,1,1172045380
7852,22020,1,1171170923
7852,22021,1,1171171167
7852,16576,1,1171439563
7852,20581,1,1173732978
7852,22023,1,1171181623
7852,17742,1,1172503056
7852,17471,1,1173278807
7852,17165,1,1173261006
7852,18089,1,1206567851
7852,18171,1,1195321025
7852,17874,1,1227705465
7852,20278,1,1148607076
7853,16603,1,1209643242
7854,16603,1,1209643243
7854,18494,1,1206555806
7854,19693,1,1208207276
7854,18283,1,1210345716
7854,19066,1,1211941055
7855,18092,1,1169281989
7856,18598,1,1170391503
7856,18537,1,1174225520
7856,18062,1,1193851894
7857,16608,1,1149858137
7857,20597,1,1190601662
7858,16608,1,1185654208
7858,16608,1,1183427223
7858,18097,1,1183426615
7858,19346,1,1182289204
7858,16706,1,1183426932
7858,22746,1,1183426473
7858,17709,1,1183426837
7858,22847,1,1183426449
7858,19465,1,1186837822
7858,20443,1,1183426763
7858,22916,1,1228693093
7859,21776,1,1208971977
7859,23737,1,1139369343
7860,21776,1,1196003878
7861,21443,1,1155318645
7861,19458,1,1158274555
7861,18832,1,1155317123
7861,20098,1,1215999837
7861,20098,1,1219193192
7861,17394,1,1140534068
7862,18704,1,1140203077
7862,17275,1,1209829572
7862,17275,1,1223236016
7862,17621,1,1226204513
7862,23857,1,1140119310
7863,21777,1,1150471127
7864,18865,1,1173403736
7864,21766,1,1171555204
7865,18865,1,1156432894
7865,18770,1,1156432557
7865,19732,1,1161322563
7865,17679,1,1217445856
7866,21779,1,1160695493
7867,18093,1,1163915968
7868,18093,1,1163089912
7868,17824,1,1148575819
7868,18383,1,1195321489
7868,22558,1,1141071551
7868,18093,1,1141071641
7868,19617,1,1141072053
7868,17931,1,1141071609
7868,16767,1,1141071725
7868,21961,1,1141071582
7868,17347,1,1141071502
7868,17824,1,1141071653
7869,20154,1,1163287536
7869,21793,1,1172236124
7869,21854,1,1163288186
7869,21437,1,1215221566
7870,16618,1,1190600922
7870,16618,1,1171525736
7870,21140,1,1171339433
7870,17898,1,1173304517
7870,18102,1,1171182833
7870,21451,1,1173215698
7870,19266,1,1171754197
7870,17932,1,1172501969
7870,18123,1,1172220844
7870,16766,1,1171433707
7870,18127,1,1171675665
7870,18128,1,1172355671
7870,17800,1,1171621843
7870,16865,1,1171693966
7870,19729,1,1171173680
7870,16877,1,1172886481
7870,16942,1,1172286121
7870,18915,1,1172218213
7870,18300,1,1171149626
7870,17887,1,1172502666
7870,16528,1,1171698865
7870,21965,1,1171666471
7870,20374,1,1173216173
7870,21977,1,1171428263
7870,19894,1,1173189865
7870,21984,1,1173415725
7870,19111,1,1172882485
7870,21099,1,1171606916
7870,18844,1,1172647690
7870,18223,1,1171266202
7870,20457,1,1171743200
7870,21034,1,1172495985
7870,17367,1,1172500677
7870,20134,1,1171148212
7870,21888,1,1171183941
7870,20531,1,1172281189
7870,17810,1,1171172600
7870,18223,1,1177638692
7871,16621,1,1179014547
7871,18283,1,1210345716
7871,21879,1,1179012780
7871,21887,1,1213766944
7871,17483,1,1208969326
7871,17758,1,1219952386
7872,16621,1,1169763928
7872,16755,1,1190603555
7872,16756,1,1190602419
7872,16875,1,1190603635
7872,16621,1,1149142454
7872,18116,1,1149146908
7872,16752,1,1149145047
7872,18492,1,1149148626
7872,16755,1,1149144800
7872,20182,1,1149147723
7872,16756,1,1149142733
7872,16875,1,1149145993
7872,16532,1,1149146708
7872,21612,1,1149145201
7872,18237,1,1149146811
7873,16628,1,1185658989
7873,17364,1,1215483370
7874,16628,1,1213813174
7875,20992,1,1138381947
7875,18017,1,1212978146
7876,18095,1,1192559823
7877,18095,1,1192559823
7877,20751,1,1203049783
7877,18283,1,1210345716
7878,18095,1,1192559823
7878,18168,1,1157687410
7878,18283,1,1210345716
7878,20406,1,1166260879
7878,20597,1,1190601496
7878,18062,1,1193851894
7878,20071,1,1190594717
7878,18168,1,1177361231
7878,20406,1,1177361396
7879,18095,1,1192559822
7879,17001,1,1171561498
7879,17214,1,1154068461
7879,18370,1,1184937081
7879,17278,1,1184937149
7879,17291,1,1184937121
7879,17364,1,1215483616
7879,18062,1,1193851893
7879,17001,1,1177361564
7879,17214,1,1177162630
7880,18095,1,1192559823
7880,17763,1,1219950907
7880,21070,1,1171560795
7880,18728,1,1201609839
7880,18062,1,1193851893
7880,18983,1,1175430499
7881,18095,1,1192559822
7881,18097,1,1158278630
7881,17987,1,1157691157
7881,20751,1,1203049783
7881,18283,1,1210345716
7881,19882,1,1175431424
7881,17989,1,1213817130
7881,17987,1,1177162499
7881,19882,1,1177162539
7882,18095,1,1192559822
7882,19693,1,1208207046
7883,18095,1,1192559823
7883,16681,1,1137502335
7884,18095,1,1192559823
7885,19623,1,1193625599
7885,17518,1,1219936263
7885,18711,1,1173211619
7885,16774,1,1172501596
7885,21967,1,1172499279
7885,17200,1,1172885168
7885,21984,1,1173415772
7885,22004,1,1172886203
7885,18739,1,1173414219
7885,19060,1,1224209398
7886,21782,1,1156534668
7886,17708,1,1211909687
7886,18038,1,1142142617
7886,18056,1,1142139288
7886,17874,1,1137146940
7886,18038,1,1173478366
7886,18056,1,1137828865
7886,18038,1,1215987483
7886,18056,1,1139326927
7886,18046,1,1213307063
7886,17621,1,1223752656
7887,21782,1,1156534777
7887,17497,1,1172173583
7887,18243,1,1138998230
7887,17497,1,1144565604
7888,18306,1,1212083309
7888,16531,1,1212083282
7888,18562,1,1212080717
7888,18238,1,1212083220
7888,16543,1,1212083255
7889,19625,1,1171668058
7889,19087,1,1160794599
7889,19342,1,1175921761
7889,18133,1,1159633740
7889,16799,1,1169834041
7889,21625,1,1165714619
7889,21802,1,1161990296
7889,17684,1,1163259523
7889,18193,1,1166779768
7889,21844,1,1162615648
7889,17992,1,1181104224
7889,21846,1,1202796945
7889,21861,1,1160191098
7889,19957,1,1189915144
7889,18733,1,1161371308
7889,17390,1,1170540407
7889,20490,1,1171124109
7889,20582,1,1191432829
7889,17526,1,1159035423
7889,17566,1,1208448026
7889,17316,1,1196953436
7890,21783,1,1154069297
7890,21234,1,1152552987
7890,17115,1,1172372123
7890,18330,1,1151687112
7890,18762,1,1161647317
7890,18330,1,1179772720
7890,17751,1,1182392487
7890,21783,1,1149141904
7890,18309,1,1149148373
7890,18438,1,1149148407
7890,16723,1,1149148690
7890,22614,1,1172609830
7890,18344,1,1149146645
7890,21234,1,1149148549
7890,22958,1,1149141917
7890,17071,1,1149141632
7890,17115,1,1149148318
7890,18330,1,1149147697
7890,23000,1,1149141889
7890,18237,1,1149146811
7890,18309,1,1166877866
7890,17751,1,1166781824
7890,18344,1,1166781123
7890,21234,1,1166779789
7890,17234,1,1166781857
7890,20392,1,1166781507
7890,17248,1,1166781472
7890,16587,1,1166781852
7890,17423,1,1166782002
7890,18471,1,1166780948
7890,20612,1,1166781907
7891,21786,1,1158274748
7891,17810,1,1158274947
7892,21786,1,1161322747
7893,21786,1,1157047829
7894,21786,1,1157047829
7895,18097,1,1193625002
7895,18097,1,1190239678
7896,18097,1,1169129923
7896,16896,1,1169129736
7897,19636,1,1170390732
7898,16662,1,1137704459
7899,17898,1,1165545192
7899,18826,1,1163288012
7899,21142,1,1181018327
7899,17898,1,1145411869
7899,21144,1,1161649647
7899,18826,1,1142992274
7900,18266,1,1157687556
7900,18266,1,1137558374
7901,18101,1,1169128911
7901,18101,1,1160604741
7902,21787,1,1184272533
7902,21860,1,1184272566
7902,21879,1,1184272338
7903,16666,1,1139033773
7903,18435,1,1139033838
7904,19639,1,1213804205
7905,19639,1,1207245988
7906,19639,1,1213804077
7907,19639,1,1213804046
7908,19639,1,1213804046
7908,19939,1,1213803806
7908,17597,1,1213802864
7908,17597,1,1208032142
7909,19639,1,1213804046
7910,19639,1,1213804046
7911,19639,1,1213804046
7911,19939,1,1209646382
7912,19343,1,1180960500
7912,19343,1,1184188806
7913,18770,1,1152968838
7913,18771,1,1152968908
7914,18770,1,1200618536
7914,17040,1,1152968752
7914,17040,1,1181683265
7914,18770,1,1186549942
7914,18771,1,1186550082
7914,17922,1,1137466622
7914,17040,1,1137203216
7914,18770,1,1195325619
7914,18771,1,1195325724
7914,17791,1,1195325650
7915,18104,1,1197319755
7915,18728,1,1201609839
7916,18104,1,1197316780
7917,18104,1,1197316780
7918,18104,1,1197317077
7918,19693,1,1208207087
7918,19699,1,1208226570
7918,17712,1,1208226599
7918,16880,1,1208226635
7918,18283,1,1210345716
7918,20887,1,1181940055
7918,17214,1,1163915763
7918,17824,1,1160885835
7918,17214,1,1176750638
7919,18104,1,1197312768
7919,19999,1,1156435304
7919,18301,1,1137316386
7919,18104,1,1195326744
7919,19999,1,1141784664
7920,18104,1,1197312737
7920,20070,1,1193890098
7920,18104,1,1202753829
7920,18104,1,1170055963
7920,17556,1,1170029448
7920,18474,1,1170029240
7920,20070,1,1173736106
7920,19248,1,1205487422
7920,18104,1,1211482513
7921,17771,1,1191012962
7921,18498,1,1207245219
7921,18018,1,1199890669
7921,18450,1,1183665462
7921,21022,1,1205720344
7921,21848,1,1175841362
7921,19882,1,1171560659
7921,21874,1,1172236264
7922,17771,1,1140202046
7923,17771,1,1140202046
7924,17771,1,1140201989
7924,17739,1,1179720189
7924,21824,1,1140202174
7924,17811,1,1228924901
7924,18086,1,1138955933
7924,23469,1,1145344471
7924,17894,1,1138955912
7924,17739,1,1138955880
7925,21041,1,1181020234
7925,16988,1,1206310395
7926,21788,1,1171063421
7926,21833,1,1191788361
7927,18307,1,1170389730
7928,18307,1,1166856078
7929,17908,1,1181942206
7929,17211,1,1183070534
7929,17860,1,1177186389
7929,17908,1,1177187445
7929,19649,1,1177186724
7929,19006,1,1177186549
7929,16727,1,1177186430
7929,16758,1,1177187122
7929,18258,1,1177187103
7929,16816,1,1177186975
7929,19704,1,1177187341
7929,19159,1,1177187402
7929,16911,1,1177186633
7929,17942,1,1177186780
7929,19754,1,1177186241
7929,18778,1,1177186478
7929,20772,1,1177186505
7929,19783,1,1184558742
7929,18630,1,1177187279
7929,17951,1,1177186185
7929,19787,1,1177186213
7929,18554,1,1177805115
7929,21692,1,1177186601
7929,17963,1,1177187301
7929,20800,1,1177186451
7929,17211,1,1177187376
7929,22182,1,1177186410
7929,19926,1,1184558791
7929,17304,1,1184558635
7929,19973,1,1184558688
7929,22866,1,1177806368
7929,22461,1,1181512772
7929,20521,1,1177186572
7929,18040,1,1190566941
7929,17510,1,1177186900
7929,17576,1,1184343158
7929,19109,1,1222037985
7930,17908,1,1157690982
7930,18097,1,1202966824
7930,17908,1,1176842614
7931,17864,1,1210961453
7931,21884,1,1177827060
7931,19097,1,1171172922
7931,19601,1,1172498903
7931,16618,1,1171525741
7931,20992,1,1173101637
7931,16556,1,1171621171
7931,18097,1,1171182688
7931,17864,1,1171663030
7931,17929,1,1171602824
7931,18014,1,1171709049
7931,19563,1,1172211621
7931,18827,1,1171665694
7931,18131,1,1173189976
7931,16789,1,1171173006
7931,16790,1,1171148726
7931,20193,1,1172217182
7931,16809,1,1171765034
7931,18713,1,1172873899
7931,16880,1,1171665503
7931,19767,1,1173284404
7931,18171,1,1171694125
7931,17021,1,1171766087
7931,17022,1,1173104387
7931,21948,1,1171437798
7931,21965,1,1171666444
7931,18647,1,1171621740
7931,17690,1,1171694317
7931,21093,1,1171527577
7931,21858,1,1172565908
7931,19920,1,1172206948
7931,17254,1,1171664991
7931,18212,1,1171621575
7931,19111,1,1172882467
7931,21185,1,1171761804
7931,20457,1,1171743185
7931,20471,1,1172036661
7931,18225,1,1172037279
7931,20102,1,1171323867
7931,21884,1,1173215788
7931,21410,1,1171603832
7931,21888,1,1171183947
7931,20558,1,1172503776
7931,17497,1,1171345627
7931,18062,1,1172050182
7932,17864,1,1156438129
7932,18983,1,1175430499
7932,18983,1,1194327865
7932,17864,1,1176818251
7932,18983,1,1177103620
7933,17864,1,1156796583
7933,17149,1,1152292012
7933,17190,1,1152291970
7933,17316,1,1152291852
7933,17420,1,1152291931
7933,17497,1,1152291890
7933,18263,1,1179936892
7933,16621,1,1180092485
7933,16638,1,1179479099
7933,18097,1,1179481868
7933,18100,1,1192170022
7933,17858,1,1179481708
7933,17898,1,1192170372
7933,18266,1,1180967792
7933,18271,1,1179658993
7933,18750,1,1192169897
7933,18113,1,1207130385
7933,16723,1,1180092457
7933,16830,1,1179602168
7933,18182,1,1192170519
7933,17792,1,1169931709
7933,17149,1,1192170025
7933,18097,1,1202964817
7933,17420,1,1171902718
7933,17858,1,1176841604
7933,17864,1,1176826724
7933,18750,1,1177103177
7933,17316,1,1176751720
7934,17864,1,1171561428
7934,17864,1,1176820399
7935,17864,1,1157687247
7935,20751,1,1203049783
7935,17001,1,1157687140
7935,20597,1,1190601496
7935,17864,1,1176819677
7935,17001,1,1177361558
7936,17865,1,1164609551
7936,18810,1,1166781189
7936,21330,1,1169835544
7936,19426,1,1203273394
7936,18737,1,1174091687
7937,18107,1,1157118303
7937,16715,1,1206128782
7937,20741,1,1165089391
7937,17873,1,1169303202
7937,16822,1,1155887325
7937,19772,1,1162614510
7937,20265,1,1160792979
7937,19827,1,1208438417
7937,19849,1,1172294243
7937,17690,1,1182602880
7937,21881,1,1198437946
7937,17364,1,1181104200
7937,17385,1,1161990064
7937,17822,1,1158439679
7938,20739,1,1145681126
7939,19345,1,1156432206
7940,18269,1,1165543423
7940,17912,1,1213818538
7941,20174,1,1172895350
7941,20174,1,1154124406
7942,16698,1,1166486614
7943,16702,1,1212082940
7943,16666,1,1183417175
7943,16675,1,1187304403
7943,16702,1,1184587435
7943,17454,1,1184587422
7944,16702,1,1212082940
7944,18562,1,1212080929
7944,18528,1,1212082900
7945,16705,1,1210347815
7945,22094,1,1180857446
7946,21790,1,1213803722
7947,21790,1,1157695342
7948,21790,1,1208972749
7948,20261,1,1146283877
7948,17708,1,1211910227
7948,21838,1,1204049201
7948,21864,1,1202661343
7948,18562,1,1212080813
7948,21892,1,1199923734
7948,21240,1,1138246537
7948,21826,1,1229505416
7948,17820,1,1141989742
7948,21840,1,1141989191
7948,18052,1,1139962637
7948,17527,1,1145885570
7949,21790,1,1158980077
7950,21790,1,1213803722
7951,21790,1,1145679329
7951,17551,1,1163915374
7952,18114,1,1171561811
7953,21792,1,1171664378
7954,18771,1,1156432648
7955,18115,1,1157662693
7956,18115,1,1157662693
7957,21793,1,1172236123
7957,20678,1,1219899254
7958,21793,1,1172235321
7958,17683,1,1230494912
7959,21793,1,1172236124
7959,19102,1,1158271947
7959,22725,1,1173988184
7959,16602,1,1186353827
7960,21793,1,1172236123
7960,19072,1,1158877901
7960,20060,1,1166857850
7960,17588,1,1194984902
7961,21793,1,1172236124
7962,18116,1,1164479316
7962,18116,1,1140447458
7962,18199,1,1140447385
7962,18116,1,1161124473
7963,16719,1,1219951648
7963,17483,1,1208969755
7963,18085,1,1173304074
7963,19299,1,1171743526
7963,16621,1,1172036738
7963,16625,1,1171180589
7963,16627,1,1171264015
7963,18047,1,1172136763
7963,16635,1,1171439367
7963,17769,1,1171324175
7963,18866,1,1171180989
7963,21451,1,1173215677
7963,17771,1,1171324284
7963,18106,1,1172874115
7963,19266,1,1171754225
7963,20174,1,1171751603
7963,16698,1,1171668960
7963,18327,1,1171264312
7963,16719,1,1171147163
7963,18117,1,1172211751
7963,18119,1,1171709854
7963,20180,1,1171709959
7963,17875,1,1172299921
7963,16776,1,1173276790
7963,16810,1,1171605551
7963,16828,1,1172215811
7963,16888,1,1171699207
7963,16903,1,1171151068
7963,19748,1,1171710018
7963,18163,1,1171604339
7963,20874,1,1171685463
7963,16531,1,1171172699
7963,16951,1,1172218039
7963,17883,1,1171665126
7963,18180,1,1171783990
7963,20275,1,1171184710
7963,18182,1,1171437681
7963,17962,1,1171432747
7963,17149,1,1172036828
7963,17689,1,1172036901
7963,21986,1,1173285385
7963,19120,1,1171172770
7963,18822,1,1172356822
7963,17316,1,1172055617
7963,20832,1,1173102677
7963,16533,1,1171322418
7963,20452,1,1171605387
7963,21306,1,1171746531
7963,18224,1,1171766430
7963,21480,1,1172037603
7963,19504,1,1171684464
7963,22014,1,1173194252
7963,21110,1,1172119432
7963,20144,1,1172493100
7963,17483,1,1172883687
7963,17526,1,1171695866
7963,20620,1,1171701365
7963,17767,1,1173187811
7963,20620,1,1184440738
7964,16719,1,1202663056
7964,17316,1,1179014763
7964,18264,1,1179481848
7964,16656,1,1169994586
7964,18024,1,1192170722
7964,18327,1,1192170020
7964,16719,1,1192170023
7964,18495,1,1188718109
7964,16859,1,1169933013
7964,16917,1,1179479662
7964,18449,1,1192169384
7964,21319,1,1192170894
7964,17149,1,1192170025
7964,17395,1,1179481179
7964,18238,1,1179481186
7964,18264,1,1176749324
7964,16719,1,1176996376
7964,16917,1,1176753467
7964,21319,1,1176818101
7964,17207,1,1177376940
7964,17316,1,1176751703
7965,17931,1,1205721195
7965,17884,1,1205721244
7965,21022,1,1205721076
7965,19980,1,1149269468
7966,17931,1,1168151028
7966,18810,1,1173796673
7966,17200,1,1170073164
7966,18241,1,1177194100
7966,18976,1,1184865879
7966,19598,1,1189644863
7966,21766,1,1171561949
7966,17497,1,1172179977
7966,21510,1,1169299588
7966,17505,1,1169275413
7966,17514,1,1177468965
7966,18537,1,1174225374
7966,20597,1,1190601772
7966,18594,1,1178054722
7966,17526,1,1176641945
7966,17758,1,1198090785
7966,21895,1,1178375604
7966,18026,1,1176185839
7966,18062,1,1193851443
7966,18983,1,1175430247
7966,20070,1,1173796719
7966,20071,1,1190595099
7966,21486,1,1181020900
7966,20630,1,1195972006
7966,17574,1,1189645840
7966,20712,1,1181392567
7966,20712,1,1182464753
7967,16723,1,1169129482
7968,16723,1,1179014622
7968,16723,1,1183107902
7969,16724,1,1219951987
7970,16724,1,1197333763
7970,16614,1,1172498520
7970,16629,1,1173103888
7970,19087,1,1172966023
7970,18671,1,1172881293
7970,16724,1,1172499167
7970,19354,1,1173194098
7970,18621,1,1172961320
7970,19104,1,1173304700
7970,21105,1,1172499786
7971,16724,1,1207246259
7971,18307,1,1173284972
7971,16724,1,1172499162
7971,23580,1,1212700477
7971,17717,1,1188180132
7972,16724,1,1211910449
7972,16724,1,1172499178
7973,18605,1,1156437874
7973,18605,1,1147665791
7973,18605,1,1220314263
7974,18605,1,1185660064
7974,21022,1,1205721075
7975,18810,1,1173792992
7975,21895,1,1178375050
7975,20727,1,1172503665
7975,16662,1,1171180790
7975,17790,1,1171949983
7975,16708,1,1171623251
7975,21922,1,1172130129
7975,18810,1,1171604184
7975,19701,1,1171429466
7975,18713,1,1172873889
7975,17878,1,1171697760
7975,20126,1,1171265963
7975,18251,1,1172119042
7975,21929,1,1172895815
7975,18623,1,1171744252
7975,20997,1,1171345178
7975,17882,1,1171603461
7975,21072,1,1171185909
7975,18171,1,1171694129
7975,21937,1,1171696776
7975,20260,1,1172351976
7975,21939,1,1173194649
7975,20264,1,1172293631
7975,17001,1,1171663171
7975,21942,1,1173732467
7975,21943,1,1172364116
7975,21615,1,1173191485
7975,18721,1,1173214446
7975,20276,1,1173101825
7975,18722,1,1171339537
7975,20794,1,1171183412
7975,21957,1,1171171981
7975,20321,1,1172493299
7975,21964,1,1171684324
7975,21968,1,1173244586
7975,17690,1,1171694300
7975,20375,1,1171172279
7975,21858,1,1172565896
7975,21978,1,1171674395
7975,21989,1,1172220666
7975,18829,1,1171603410
7975,16570,1,1172121806
7975,21993,1,1171684963
7975,20828,1,1171622971
7975,21997,1,1172130410
7975,20831,1,1172364698
7975,18894,1,1171621326
7975,22001,1,1172217556
7975,19027,1,1172350407
7975,18897,1,1173194419
7975,18225,1,1172037298
7975,18802,1,1173212992
7975,19203,1,1172220727
7975,22013,1,1171147263
7975,18903,1,1171957883
7975,20520,1,1171663432
7975,20523,1,1171265434
7975,21114,1,1171605713
7975,17756,1,1173213970
7975,17459,1,1172045357
7975,22020,1,1171170934
7975,22021,1,1171171152
7975,18399,1,1171677057
7975,18839,1,1171623409
7975,22023,1,1171181628
7975,21895,1,1171695824
7976,18810,1,1173792986
7976,18810,1,1171363453
7976,20264,1,1171363641
7976,17015,1,1171363459
7976,17015,1,1174056863
7977,18810,1,1173793580
7978,21244,1,1164475738
7978,21826,1,1164475786
7979,19010,1,1177825148
7979,17551,1,1178246336
7979,17551,1,1163715925
7980,17726,1,1157057688
7980,17726,1,1137101278
7980,17005,1,1137104582
7981,17726,1,1157057696
7981,17726,1,1137165429
7982,17726,1,1157057756
7982,17588,1,1213812789
7982,16610,1,1180092567
7982,16621,1,1180092484
7982,16646,1,1179481877
7982,18326,1,1180093173
7982,17858,1,1179481708
7982,16697,1,1179481730
7982,18320,1,1192170422
7982,18113,1,1207130397
7982,18116,1,1180092454
7982,16719,1,1192170023
7982,16723,1,1180092457
7982,16727,1,1183216521
7982,16564,1,1192170422
7982,16896,1,1184413628
7982,17022,1,1180092316
7982,18757,1,1215460205
7982,17211,1,1186590418
7982,16610,1,1176998380
7982,16621,1,1176845074
7982,16646,1,1177127755
7982,18326,1,1177163552
7982,17858,1,1176841652
7982,16697,1,1176908656
7982,18320,1,1176931320
7982,16719,1,1176996487
7982,16727,1,1176908487
7982,16896,1,1177127925
7982,17207,1,1177376928
7983,16739,1,1166477590
7984,20082,1,1211941384
7985,17749,1,1179014313
7985,16646,1,1179481877
7985,18326,1,1180093173
7985,18113,1,1207130362
7985,18438,1,1180092660
7985,16723,1,1180092457
7985,16738,1,1180093165
7985,17749,1,1179479487
7985,16776,1,1206515377
7985,16564,1,1192170422
7985,16896,1,1184413628
7985,18449,1,1192169384
7985,18227,1,1179245497
7985,16646,1,1177127746
7985,18326,1,1177163578
7985,16564,1,1177016365
7985,16896,1,1177127929
7985,18227,1,1176740420
7986,21794,1,1161480389
7986,21794,1,1155572963
7986,17906,1,1186111099
7987,21794,1,1148576401
7988,21794,1,1161480378
7988,21794,1,1148750225
7989,16752,1,1190603527
7989,18498,1,1207245219
7989,17483,1,1208969944
7989,19297,1,1179482199
7989,18438,1,1180092660
7989,18023,1,1180092662
7989,16752,1,1180092466
7989,17736,1,1179479846
7989,16865,1,1179479097
7989,16968,1,1199458401
7989,17047,1,1169934741
7989,17122,1,1176215284
7989,17173,1,1169999624
7989,17235,1,1192169843
7989,16533,1,1169998967
7989,17483,1,1176215125
7989,18438,1,1176822509
7989,18023,1,1176819021
7989,17736,1,1176753488
7990,16756,1,1190602361
7990,17518,1,1219936263
7990,16756,1,1154125675
7990,16783,1,1154127368
7990,16783,1,1182528113
7991,16756,1,1190603472
7991,20751,1,1203050099
7991,18797,1,1193624210
7992,16756,1,1190603472
7993,16756,1,1190603472
7993,17225,1,1201320203
7994,16756,1,1190602643
7994,18384,1,1227134381
7994,18038,1,1180039540
7994,20049,1,1180040697
7994,18688,1,1180039492
7995,16756,1,1190602644
7995,18983,1,1175430227
7995,17555,1,1195329655
7996,16756,1,1190602318
7996,18498,1,1207245219
7996,16621,1,1180092484
7996,16646,1,1179481877
7996,18326,1,1180093173
7996,17771,1,1179480798
7996,16710,1,1184414181
7996,18116,1,1180092453
7996,16719,1,1192170023
7996,18438,1,1180092661
7996,18023,1,1180092662
7996,16750,1,1179481718
7996,16756,1,1180092464
7996,16896,1,1184413628
7996,18449,1,1192169384
7996,18178,1,1179480753
7996,17047,1,1169934730
7996,17149,1,1192170025
7996,17173,1,1169999603
7996,17395,1,1179481179
7996,17516,1,1176215057
7996,16646,1,1177127834
7996,18326,1,1177163633
7996,16710,1,1176818985
7996,16719,1,1176996507
7996,18023,1,1177126651
7996,18178,1,1176930297
7997,21795,1,1143342137
7997,21840,1,1173402925
7997,21875,1,1147480047
7997,17719,1,1141391765
7998,18826,1,1176527132
7999,18127,1,1159569099
8000,16773,1,1159034733
8000,16773,1,1143286289
8000,16773,1,1137175032
8001,17751,1,1185655134
8001,21290,1,1199571182
8002,18130,1,1204637123
8003,18130,1,1204637123
8003,18274,1,1204637983
8004,18130,1,1204637437
8004,20751,1,1203049783
8004,18283,1,1210345716
8004,16588,1,1177190800
8004,18062,1,1193851893
8004,18983,1,1175430499
8004,20070,1,1185553360
8005,18130,1,1204637437
8006,18130,1,1204637437
8007,18130,1,1204637437
8008,17739,1,1201650932
8008,17739,1,1201474362
